tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt2777894,The Boat and the Bomb,The Boat and the Bomb,0,2005.0,52,Documentary,8.3,8.0,Martin Atkin,"In Aukland Harbour, New Zealand, on July 10th 1985, French navy combat frogmen placed two mines against the hull of the Greenpeace flagship Rainbow Warrior, sinking the ship and killing photographer Fernando Pereira."
tt0765810,Exam Conditions,Exam Conditions,0,1992.0,30,Comedy,7.6,9.0,Jon Scoffield,"Children's silent comedy. Eric Shaffer, the school genius and sports champion, accidentally hands in a signed derogatory caricature of his teacher Mr Carkdale instead of the answers during an exam, and the rest of the episode revolves around his attempts to retrieve the sketch from Mr Carkdale unnoticed. Eventually the sketch is retrieved, in the process of which Eric sets off the fire alarm, but due to a series of accidents, the sketch is photocopied hundreds of times and the copies blown out of a window onto the playground where all the pupils and teachers are lined up below. Everybody sees the sketch and Mr Carkdale calls out the only spoken word in the episode: Eric!."
tt1112836,Hitler & Mussolini - Eine brutale Freundschaft,Hitler & Mussolini - Eine brutale Freundschaft,0,2007.0,90,Documentary,7.2,63.0,"Ullrich Kasten, Hans von Brescius",A documentary recounting the relationship between the dictators Benito Mussolini and Adolf Hitler.
tt6219544,Pinti Ka Sabun,Pinti Ka Sabun,0,2017.0,85,Drama,8.8,9.0,Pramod Pathak,"A sensitive story of a boy, a bar of soap and complicated equations."
tt7391996,C/o Kancharapalem,C/o Kancharapalem,0,2018.0,152,Drama,8.8,7039.0,Venkatesh Maha,Four unconventional love stories set in the town and including the people of Kancherapalem.
tt0189741,Future Memories: Last Christmas,Mirai no omoide: Last Christmas,0,1992.0,118,\N,7.0,49.0,Yoshimitsu Morita,"Based on the 'not quite Sci-Fi, not quite a Romance' manga by the Fujiko F. Fujio. Yuko dreams of being a best selling children's author, but as an adult she has made little progress. In her depression, she bonds with Ginko, a roadside fortune teller who has had a tragic love life. Both die the next day but appear 10 years before with their memories intact. Will they choose more wisely or be sunk by new unfulfilling choices between career and romance?

—Samb Hicks"
tt9665400,Mehandi Circus,Mehandi Circus,0,2019.0,135,Drama,7.3,571.0,Raju Saravanan,A music shop owner falls in love with a girl from a circus troupe that has come to his village. But caste and class stand in the way.
tt1355568,Generation RX,Generation RX,0,2008.0,81,Documentary,7.2,233.0,Kevin P. Miller,"International award-winning filmmaker Kevin P. Miller announced today that the release of his
new film, GENERATION RX will occur on Tuesday November 11, 2008. GENERATION RX
addresses many of the key issues surrounding the use of ADHD drugs, antidepressants, and
anti-psychotic medications among children and teenagers worldwide.
For decades, scores of doctors, government officials, journalists, and others have extolled the
benefits of psychiatric medicines for children, said Miller, the films writer and producer.
GENERATION RX presents the rest of the story and unveils how this era of unprecedented
change in Western culture really occurred and what price has been paid by our society.
By employing the expertise of internationally respected professionals from the fields of
medicine, ethics, journalism, and academia, Kevin P. Miller investigates whether collusion
between drug companies and their regulatory watchdogs at the FDA exists. He also focuses
on the powerful stories of real families who followed the advice of their doctors and faced
devastating consequences for doing so.
GENERATION RX is a film about families who confronted horror and found nowhere to turn
for help and how scores of children have been caught in the vortex of mind-bending drugs
at the earliest stages of their growth and development. This powerful documentary also
examines whether we have forced millions of children onto pharmaceutical drugs for
commercial rather than scientific reasons.
Ultimately, Miller says, Generation RX may help parents decide whether the perceived
benefits of these medications outweigh the serious risks to children.
Critics have already begun hailing the GENERATION RX as one of the best documentaries of
2008. Mike Adams, publisher of NewsTarget and Natural News says the film delivers a jawdropping
emotional ride, and weaves a terrifying tale of criminal conspiracy. It is on my list
as one of the best films of 2008. [D-Man2010]"
tt0322140,Egypt Land of the Gods,Egypt Land of the Gods,0,2002.0,240,Documentary,7.1,21.0,Joshua Alper,"Using a combination of location footage, interviews, and close-ups of rare artifacts, the series explored many of the mysteries and puzzles of ancient Egypt,though not all were solved."
tt0100829,Con el amor no se juega,Con el amor no se juega,0,1991.0,82,"Drama,Romance",7.0,35.0,"Tomás Gutiérrez Alea, Carlos García Agraz, José Luis García Agraz","Susana, a beautiful young girl living in 1990, is happily looking forward to her forthcoming marriage - and has bought an antique mirror to grace her future home. Three weeks before the wedding, the mirror is delivered to her Grandmother's home and taken to Susana's room. Later that day, when looking into the glass, Susana is startled to see the image of a handsome soldier, Nicolas (from 1863), instead of her own reflection. It soon becomes obvious that he can see Susana as clearly as she can see him - and life, for them both, is never quite the same again.

—David McAnally <D.McAnally@uq.net.au>"
tt0826785,Tokyo Nights,Lilot Tokyo,0,2003.0,61,Documentary,8.4,10.0,Chava Schein,About Israeli girls working in night clubs in Japan.
tt0180093,Requiem for a Dream,Requiem for a Dream,0,2000.0,102,Drama,8.3,835540.0,Darren Aronofsky,"Harry Goldfarb (Jared Leto) and Tyrone Love (Marlon Wayans) are two friends who live in Brooklyn, New York. They regularly do various drugs paid for by such petty thefts as Harry pawning his mother's TV set. Sara Goldfarb (Ellen Burstyn), Harry's mother, is a widow living alone in Brighton Beach who must regularly buy back her TV set from the pawn shop owner, Abe Rabinowitz (Mark Margolis). Abe tries to get Sara to turn Harry in, but she doesn't have the heart for it, as Harry is all she has left after the death of her husband, Seymour, twenty years prior.Harry and Tyrone eventually come up with a plan to make money by reselling heroin on the street so that they can get away from their dead-end lives. Over the summer, they make a fair amount of money. They talk regularly about buying a pound of extremely pure heroin as their 'big score' that will give them comfortable lives when they invest that money in a legal business.Marion Silver (Jennifer Connelly), who is Harry's girlfriend, has a distant relationship with her parents (who are never seen on camera), but sometimes goes out with Arnold (Sean Gullette), her psychiatrist, in order to appease them. She, along with Harry and Tyrone, snort and shoot heroin and cocaine, drop speed, and talk a lot about their dreams for a better future. As Harry starts earning money, he and Marion talk about opening a clothing store where Marion can earn a living as a clothing designer.Meanwhile, Sara is a TV junkie, obsessed with an infomercial hosted by self-help guru Tappy Tibbons (Christopher McDonald), based on the acronym JUICE (Join Us In Creating Excitement). One day she receives a mysterious call from someone who claims that she has been selected to appear on a TV show. Thinking she's being invited to appear on the Tappy Tibbons infomercial, Sara is suddenly obsessed with the idea of flaunting Harry on the show before a national audience. She wants to wear a particular red dress that she wore at Harry's high school graduation; a dress that Seymour loved to see her in. However, she is now too overweight to fit into it. One of Sara's friends, with whom she sometimes sits outside her apartment, gives her a diet book; but of course the grapefruit and coffee diet leaves her constantly hungry. She then hears about a way to lose a lot of weight by taking certain medications from a doctor, so she decides to try it.Tyrone and Harry have made a lot of money by dealing drugs, gradually filling up a shoe box Tyrone hides in a wall in his apartment. Gazing at the money in the shoe box, he reminisces about running home and into his mother's arms before making love to his girlfriend.As summer progresses to fall, so do the debilitating effects of the drugs that Harry, Tyrone, Marion, and Sara use. The money that Harry and Tyrone had saved starts to dwindle. First, Harry buys Sara a large, new TV/entertainment set. Tyrone gets caught in the middle of a drug gang assassination, lands in jail and needs to be bailed out. While visiting Sara to tell her about the new TV set he's gotten her, Harry finds out that the diet pills that Sara is taking are methamphetamine 'uppers,' or 'speed,' and warns her of the dangers involved. However, Sara delivers a passionate monologue about how her upcoming television appearance is giving her a new lease on life. Harry leaves in a taxi, shattered emotionally by his mother's situation, but he won't do anything to prevent her addiction growing.Eventually, Tyrone, Harry and Marion all run out of both drugs and money. Without money they cannot buy more drugs. Harry pleads with Marion to ask Arnold for $2,000 so that Harry and Tyrone can make a purchase from a notorious mob figure. As Marion fears, Arnold wants her to sleep with him in return, and she reluctantly complies with Harry's acceptance. At the site of the drug deal, a scuffle breaks out among buyers trying to push ahead in the line, and the supplier opens fire before driving away, leaving several people -- Harry included -- without any drugs.Sara loses weight gradually, the zipper on her dress coming tantalizingly closer to zipping up completely. But she also develops a tolerance for the pills that lead her to continually increase her dosage without consulting her doctor, and she slips into drug-induced psychosis that causes her to experience hallucinations involving her refrigerator, which get more and more intense. Sara begins to regularly hallucinate that she is the guest of honor on Tappy Tibbons' infomercial and gets to speak with the man himself.Harry's relationship with Marion starts to crumble when the need for drugs starts to overcome their sensibilities and the love they have for each other. Marion blames Harry for the failed purchase from the mob figure. After one major fight, Harry gives her a phone number for a major dealer named Big Tim (Keith David), who he heard about from Tyrone. Harry and Tyrone couldn't buy from Tim because he was more interested in 'pussy' than money. Harry also discovers a black spot on his arm where he injects the heroin.Fall fades into winter. As a result of increasing drug gang violence and police crackdowns, Harry and Tyrone cannot find any heroin in the city, so they decide to drive to Florida to make a purchase. Marion goes through severe deprivation withdrawal and she tearfully begs Tyrone and Harry's regular contact, Angel, for help, but he rebuffs her because she is broke. In desperation, she calls Big Tim and goes to his house. Although she is hesitant for a moment, she gives him a blow job in return for a fix. Pleased with her performance, Big Tim invites her to a big orgy event at his house later in the week.The invitation for Sara to appear on TV has not arrived, and her hallucinations with the refrigerator reach a climax as she takes more and more pills, thinking they will make the refrigerator stop. But instead, she finally hallucinates that the refrigerator lurches through the kitchen straight towards her and opens a wide toothy mouth. Sara runs from her apartment in fear, wearing no winter coat even though shoveled snow lines both sides of the streets. She wanders in a stupor, gets on the subway and finds her way to a Manhattan television station, begging to know when she will be on television. The receptionist and TV executives stall for time so they can contact paramedics who take her to a mental hospital.As Harry and Tyrone are headed to Florida, the black spot on Harry's arm grows to an alarming size and he begins complaining about the pain. Tyrone drives Harry to a hospital. One look at Harry's arm and the triage doctor knows that Harry is a drug addict. He discreetly excuses himself taking all drugs with him and calls the county sheriff's department, taking the medicine and drugs which were previously lying around with him, just in case. Tyrone and Harry are arrested and sent to jail, where Tyrone is subjected to racist guards and punishing work detail. Harry uses his phone call to contact Marion. She begs him to come home right away, and he promises her he will, but she knows he is lying. As they speak on the phone, Marion is getting dressed up to attend Big Tim's party.At the mental hospital, Sara refuses treatment and refuses to eat, and her psychosis only deepens. Still delusional, she unwittingly and unknowingly signs an authorization for doctors to put her through electro-shock therapy.While clearing prisoners for work detail, a prison doctor finds Harry's arm has become almost completely black and gives off a foul odor, and the pain is too much for Harry to bear. He is sent to the prison infirmary, where the doctors quickly determine they must immediately cut off Harry's arm at the shoulder to save his life.At Big Tim's party, Marion engages in a variety of sex acts including an 'ass to ass' with another woman.Harry has a dream of running toward a smiling Marion as she waits for him on a Coney Island pier, and then awakens in a hospital ward with a beautiful, kind nurse (Lianna Pai) watching over him. Hearing him speak Marion's name, the nurse promises to contact her and arrange to have her come see him. But Harry knows she will not come; he knows he's lost her.Marion arrives home from Big Tim's party, clutching a large plastic bag to her breast; she's been paid very well and Big Tim likes her enough to be her supplier as long as she pleases him. She lies down on her couch and smiles blissfully.Tyrone and several other prisoners are ushered into a common cell after work detail and Tyrone lies down on a cot, exhausted, with only a pillow and no blanket.Two of Sara's friends visit her at the mental hospital, and are so horrified and shocked at the sight of her as a hollow shell of her former self that they sob uncontrollably in each others' arms while waiting for their bus back home.All four main characters are shown curling up in a fetal position: Harry in the hospital bed with his arm amputated, Marion on her couch after gaining a regular drug supplier in return for her favors, Tyrone on a cot in prison as he dreams of his childhood and his mother, and Sara in a bed at the mental hospital.The movie closes with Sara having another hallucination where she is a grand prize winner on the Tappy Tibbons show, wearing her red dress and looking beautiful; showing off Harry, who in her dreams, has become a successful businessman engaged to marry Marion, to a cheering audience."
tt0382302,Sketch Pad 2,Sketch Pad 2,0,2003.0,27,Comedy,8.7,35.0,John Brenkus,"Some of the best comedy troupes from around the world assemble on one stage for this hilarious and at times, down right shocking comedy special. Members from seven renowned sketch troupes-including Acme Comedy Theatre, The Groundlings, Bravo Company, Improv Asylum, Smack The Pony, Big Guy Lil' Mike, Some Kind of Cult and special musical guest L. Witherspoon and Chucky -- perform individual scripted shorts before a live audience. Each sketch appears to trump the next with outrageous adult themes all the way to the climatic finish.

—Anonymous"
tt8603150,A Peace of the Anarchy: Ammon Hennacy and Other Angelic Troublemakers in the USA,A Peace of the Anarchy: Ammon Hennacy and Other Angelic Troublemakers in the USA,0,2005.0,69,Documentary,8.8,11.0,,"Seeking wisdom, love and courage in the 20th century, Ammon was sent to jail with Dorothy Day and Judith Malina. These anarchists and other spiritual activists provoked widespread consideration of the cost of wielding nuclear bombs."
tt0997174,Welcome to the Quiet Room,Quiet room ni yôkoso,0,2007.0,118,"Comedy,Drama",7.1,692.0,Suzuki Matsuo,"A troubled woman must confront the madness in others in this offbeat Japanese comedy-drama. Asuka Sakura (Yuki Uchida) is a writer who has enjoyed some success as a magazine reporter, but the stress and long hours of her work has caused her to become dependent on drugs and she's physically and emotionally worn to a frazzle. One day, Asuka awakes to discover she's in a psychiatric hospital after spending two days in a coma; her boyfriend, a television presenter named Tetsuo (Kudo Kankuro), is convinced her accidental overdose was really a suicide attempt, and he's had her committed for observation, even though he's clearly more disturbed than she is. As Asuka struggles to detox and regain her stability, she has to deal with the often-difficult personalities of her fellow patients, ranging from a former porn star with a gift for smuggling forbidden goods into the hospital to a gifted pianist with an eating disorder and a profound fear of open spaces."
tt3464902,The Lobster,The Lobster,0,2015.0,119,"Drama,Romance,Sci-Fi",7.1,254799.0,Yorgos Lanthimos,"Set in the near future in what is presumably Ireland, the film opens with a woman driving down a road until she reaches a field with two small donkeys. She gets out of her car and shoots one of the donkeys until it is dead.We meet David (Colin Farrell) as he checks into the Hotel with his brother, who has been turned into a dog. In the City, people are given 45 days to find a romantic partner or else they are to be turned into an animal of their choice. David meets with the Hotel Manager (Olivia Colman) and says he would like to be turned into a lobster since they live to be 100 years.During breakfast, David observes three women - the Heartless Woman (Angeliki Papoulia), who is said to have no emotions; the Biscuit Woman (Ashley Jensen), who is always seen with a small pack of biscuits; and the Nosebleed Woman (Jessica Barden). David becomes acquainted with two men - Robert (John C. Reilly), who speaks with a lisp; and John (Ben Whishaw), who walks with a limp. Later, during an assembly, John is called up to speak. He says that his father left his mother for another woman, and so she was turned into a wolf and brought to live in a zoo. He would visit her enclosure until he climbed in to give her a hug. The other wolves attacked him, leaving him with his limp, but two wolves stayed still, and he figured one of them was his mother.Throughout their stay, the singles attend dances to meet one another. They are also given extra time by going on hunts and finding Loners in the woods to tranquilize. The Heartless Woman is said to be the best hunter due to her cold and unfeeling nature. On the bus ride to the hunt, David sits next to the Biscuit Woman, who propositions him and then says she may jump out the window of her room.Masturbation is restricted at the hotel, and so the men can only receive moderate sexual stimulation (without orgasm) from the Maid (Ariane Labed). The Hotel Manager finds out that Robert was masturbating repeatedly, and she forces him to have his fingers burnt in a toaster as punishment. Meanwhile, John pursues the Nosebleed Woman by faking a nosebleed problem by banging his face against something. They eventually fall in love and are moved to a bigger room for the two of them.The Biscuit Woman jumps out her window and is left on the ground, bleeding and screaming in agony. David approaches the Heartless Woman and makes brash comments regarding the Biscuit Woman's demise. They then go into a jacuzzi together. The Heartless Woman pretends to choke on an olive from her martini and when David doesn't try to help her, she decides they are a good match. The two are then moved into the bigger bedroom, though David must continue pretending to be as heartless as she is. They run into John and the Nosebleed Woman, along with a little girl named Elizabeth (Laoise Murphy) assigned to be their daughter. John tells Elizabeth to give David a kiss, but he responds by kicking her in the shin so she can limp like her dad.One morning, the Heartless Woman tells David she killed his brother by kicking him repeatedly. She has blood on her leg. David pretends to be unmoved, but when he sees the dead dog in the bathroom, he starts crying, and the Heartless Woman slaps him for lying. She goes to tell the Hotel Manager, but, with help from the Maid, David tranquilizes the Heartless Woman and drags her into the transformation room to be turned into an unknown animal.David flees from the Hotel and goes into the woods where he meets a group of Loners; a rebel group against the establishment. The Loner Leader (Lea Seydoux) welcomes David, but tells him that any romantic interaction is forbidden and is punishable. David sees one man with bandages on his mouth. He is told that the man was given the red kiss, in which he had his lips cut off, along with another woman who suffered the same fate, and they were forced to kiss each other. The worse punishment is said to be the red intercourse, which one can only imagine as to how it goes.During his stay there, David falls for the Short-Sighted Woman (Rachel Weisz) (who narrates her encounters with David). He wins her over by catching and killing rabbits, and then cooking them in a way specific to her liking. David also encounters Robert, who wants to shoot him and bring him back to the Hotel, but the Short-Sighted Woman knocks him out.The Loners take weekly trips into the city pretending to be couples. David is paired with the Short-Sighted Woman, and they are able to go by as a real couple without trouble. It is also revealed that the Maid is working with the Loner Leader and gathering information from the Hotel.One night, the Loners break into the Hotel while David boards a yacht that John and his new family are in. David tries to break them up, but neither of them want to hear what he has to say, and he leaves the yacht. In the Hotel, the Loner Leader goes into the room of the Hotel Manager and her husband. She holds the Manager at gunpoint and asks her husband if he loves her. He says yes, but when given a gun to shoot her, the husband pulls the trigger, but the gun is empty. The Loners leave the two alone.The Loner Leader notices how close David and the Short-Sighted Woman have become. She then discovers the woman's journal and reads about her plan to escape with David into the City. The Loner Leader and the Maid take the Short-Sighted Woman into the City to have an operation that they claim will cure her vision, but in reality, they have her blinded. The woman is left to defend herself with a knife, which the other two women try to take away from her, but the woman stabs the Maid and leaves her to die.The Short-Sighted Woman eventually tells David about what the Loner Leader did to her. He is unsettled, but decides that he wants to stay with her, and helps her out with her other senses of touch and smell.Later, David attacks the Loner Leader and ties her up. He throws her in an open grave and leaves her to the mercy of some wild dogs.David and the Short-Sighted Woman flee into the City. They go into a restaurant and sit together for a while. David goes into the bathroom and takes a knife with which he attempts to blind himself. We never find out if he goes through with it."
tt3746934,Taipei Factory II,Taipei Factory II,0,2014.0,97,Drama,8.7,17.0,"Chun-Yi Hsieh, Li Cho, Chi-jan Hou","A year after the first Taipei Factory, the Taipei Film Commission teams up with Italy's Rai Cinema on the second installment of the omnibus project. This time, three Taiwan directors - Cho Li (The Rice Bomber), Hou Chi-Jan (When A Wolf Falls in Love With a Sheep) and Hsieh Chun-yi (Apolitical Romance) - each collaborate with an Italian actor on a short film. In Cho's Soap Opera, an Italian woman (Margot Sikabonyi) and a Taiwanese man (Jag Huang) develop a friendship on social media. In Hou's The Thrill is Gone, an Italian vampire (Michele Cesari) takes a trip to Taipei, but forgets something important. In Hsieh's Luca, an Italian man (Marco Foschi) flies to Taipei after his estranged wife dies there."
tt1329370,Inside Hana's Suitcase,Inside Hana's Suitcase,0,2009.0,93,Documentary,7.6,149.0,Larry Weinstein,"INSIDE HANA'S SUITCASE A Theatrical Documentary Synopsis Inside Hana's Suitcase, is the poignant story of two young children who grew up in pre-WWII Czechoslovakia and the terrible events that they endured just because they happened to be born Jewish. Based on the internationally acclaimed book Hana's Suitcase which has been translated into 40 languages, the film is an effective blend of documentary and dramatic techniques. In addition to tracing the lives of George and Hana Brady in the 1930's and 40's, Inside Hana's Suitcase tells the present-day story of The Small Wings, a group of Japanese children, and how their passionate and tenacious teacher, Fumiko Ishioka, helped them solve the mystery of Hana Brady, whose name was painted on an old battered suitcase that they received from Auschwitz, the notorious Nazi death camp built in Poland. The film's plot unfolds as told through contemporary young storytellers who act as the omniscient narrators. They seamlessly transport us through 70 years of history and back and forth across three continents, and relate to us a story of unspeakable sadness and also of shining hope. For this is a Holocaust story unlike others. It provides a contemporary global perspective and lessons to be learned for a better future. Directed by award-winning filmmaker, Larry Weinstein, Inside Hana's Suitcase is a powerful journey full of mystery and memories, brought to life through the first-hand perspectives of Fumiko, Hana's brother George, and of Hana herself.

—Larry Weinstein"
tt0226494,The Street: A Film with the Homeless,The Street: A Film with the Homeless,0,1997.0,58,Documentary,7.3,28.0,Daniel Cross,"Shot over a period of 6 years, the film follows the rare ups and all-too-frequent downs in the lives of three homeless men - John Claven, new to this life, his brother Danny, and their mentor Frank O'Malley - in downtown Montreal, Canada."
tt0200637,The Yellow Mercedes,Mercedes mon amour,0,1993.0,90,"Action,Comedy,Drama",7.8,2928.0,Bay Okan,"The film is based on 'Fikrimin Ince Gulu', a novel by Adalet Agaoglu, which depicts a first generation gurbetci/guest-worker returning home. It covers his land journey in short bursts from Germany to the Turkey's west border - and extensively from thereon to his village close to Ankara - capital of Turkey. He begins his journey purchasing a second hand yellow Mercedes - possibly his first car - using his meager savings working as a laborer. Offering deep insight into the mind of a manual laborer Bayram (Ilyas Salman) making his first trip back home, resorting to flashbacks in highlighting Bayram's motivation and experiences from his childhood right up to the events leading to his first departure from Turkey to Germany.

—Anonymous"
tt11646442,Tootu Madike,Tootu Madike,0,2022.0,130,"Comedy,Drama,Mystery",9.4,793.0,Chandra Keerthi,"When greed takes over the minds of people in the slum, the stolen antique figurine, linked to Indian Mythology, comes to spotlight. What will happen next?"
tt1631868,Cathedral Canyon,Cathedral Canyon,0,2013.0,96,Drama,8.2,26.0,Paul Oliver Davis,"A story set in both sprawling modern Phoenix and the fringe, rural polygamist communities of Northern Arizona, this film presents a hidden connection between these two very different worlds that permits the shocking acts of these cults to continue.

—Paul Davis"
tt1377701,The Good Soldier,The Good Soldier,0,2009.0,80,Documentary,8.5,47.0,"Lexy Lovell, Michael Uys","Follows the journeys of five combat veterans from different generations of American wars as they sign up, go into battle, and eventually change their minds about what it means to be a good soldier."
tt1846745,Spooky Bats and Scaredy Cats,Spooky Bats and Scaredy Cats,0,2009.0,30,"Animation,Fantasy",7.9,40.0,"Nathan Smith, Christopher Robin Miller","When Katie and Makean delay their trick or treating to deliver the Candleman's Halloween Party invitations, they find themselves caught up in a spooky adventure filled with macabre monsters."
tt13269656,Powertool Cheerleaders vs the Boyband of the Screeching Dead,Powertool Cheerleaders vs the Boyband of the Screeching Dead,0,2022.0,95,"Horror,Musical",7.9,30.0,Pat Higgins,"When a cursed amulet turns their rival boy band act into a screeching gang of zombies, a group of cheerleaders must learn to use their wits, friendship and assorted power tools before a TV talent show takes a turn for the apocalyptic."
tt10734928,The Legend of Hei,Luo Xiao Hei zhan ji,0,2019.0,101,"Action,Adventure,Animation",7.2,1645.0,Mtjj,"When his forest is destroyed, the wood sprite Xiaohei takes the form of a cat and goes to live in the city, where the hybrid Fengxi (Stormend) befriends him. However, there are enemies on their trail."
tt1866094,Amateur,Amateur,0,2011.0,76,Documentary,7.9,82.0,Nestor Frenkel,"The diffusion of the Super 8 format, several decades ago, multiplied the filmmakers through genres: the film of marriage, the one of the boys singing and jumping, that of the vacations on the beach. Family cinema, memory movies, amateur cinema. For some, the Super 8 was only the possibility of obtaining photographs in movement. For others, the possibility of making movies.

—Sebastian Incaurgarat"
tt14832552,Carry On,Carry On,0,2022.0,92,Drama,7.7,6.0,"Taylore Nicholl, Josh Auten Jr.","Former best friends Everett and Marlow embark on a road trip to Canada to fulfill a long-lost dream, finding it difficult to move on in life when there is so much left unsaid from the past."
tt4957624,The Dark Hobby,The Dark Hobby,0,2021.0,\N,Documentary,7.8,87.0,Paula Fouce,All the pretty fishes and the price paid to tank them.
tt0229852,Woman's Story,Woman's Story,0,2000.0,\N,\N,7.9,14.0,Gary Conway,"In the blink of an eye, Laurel Warner's life is about to change. Erin Gray, Kent McCord, Gary Conway and Marshall Borden give amazing performances in this film about life, love and the troubles facing society every day."
tt0120245,Super Speedway,Super Speedway,0,1997.0,50,"Action,Documentary,Sport",7.1,478.0,Stephen Low,"Follow the Newman-Haas (Andretti) racing team through the process of building, testing, and racing for a season."
tt15387506,Unruly,Ustyrlig,0,2022.0,135,Drama,7.2,13.0,Malou Reymann,A teenager in 1930s Denmark is forced into an institution to treat her rebellious behaviour.
tt4323556,A Better Man,A Better Man,0,2017.0,85,Documentary,7.3,87.0,"Attiya Khan, Lawrence Jackman","Following a series of intimate conversations between a former couple who lived through two years of domestic abuse, A Better Man infuses new energy and possibility into the movement to end violence against women."
tt0260023,Margarette's Feast,A Festa de Margarette,0,2003.0,90,Comedy,7.1,93.0,Renato Falcão,"A black and white, surreal and silent comedy. Pedro has a dream of giving his wife an unforgettable birthday feast."
tt6027372,Deconstructing the Ushers,Deconstructing the Ushers,0,2019.0,\N,"Comedy,Drama",7.0,9.0,Amir Ragporker,"3 stories revolving the Usher family. An elderly man seeks redemption by returning a dead friend's watch. A straight arrow, fights her brothers' desire to give their dying sister a falsified Ph.D. A Rabbi struggles with a congregant's secret or losing the woman he loves.

—Amir Ragporker"
tt5664098,The Goldbergs: An '80s Rewind,The Goldbergs: An '80s Rewind,0,2016.0,\N,Comedy,7.2,51.0,,"Hilarious behind-the-scenes footage, interviews, and outtakes from the hit comedy."
tt9196576,The Petrichor,The Petrichor,0,2020.0,103,Drama,9.0,7.0,Junga Song,"Maya is a former figure skater who, due to personal tragedy, fails her first two attempts at senior international competition. Inspired by her skating idol, Igor Rusky, she decides at the age of thirty, to get back on the ice and pursue her dream of competing once more. As she starts skating again, she is overcome with the painful memories of her past and develops a unique form of visualization, placing Igor Rusky into her old memories to replace pain with inspiration and giving her a chance to pursue her dreams.

—Junga Song"
tt9557068,Grotesque,Grotesque,0,2022.0,\N,Horror,7.8,27.0,Brandon Rhiness,Lovable psychopath Mildred Moyer doesn't take kindly to her back-alley plastic surgery operation getting botched and unleashes vengeance on everyone from her past who tormented her about her looks.
tt1351746,Fig Trees,Fig Trees,0,2009.0,105,Documentary,7.0,56.0,John Greyson,"In 1999, South African AIDS activist Zackie Achmat went on a treatment strike, refusing to take his pills until they were widely available to all South Africans. This symbolic act became a cause celebre, helping build his group Treatment Action Campaign into a national movement - yet with each passing month, Zackie grew sicker.

—Anonymous"
tt3574966,Stay,Stay,0,2018.0,99,"Crime,Drama,Romance",7.5,140.0,Darryl Wharton,"After losing his job, a recovering addict struggles to survive and meets a free spirited woman, who changes his world, but cannot stay in his life."
tt2389530,Forget Me Not,Vergiss mein nicht,0,2012.0,88,"Biography,Documentary,Family",7.5,452.0,David Sieveking,"Filmmaker David Sieveking portays the home care of his mother who, like 2 million other people in Germany, suffers from Alzheimer's Disease. David's parents had been a part of the student movement in the sixties and led an open relationship, which is now put to the test dramatically by the disease. The whole family has to deal with the smoldering conflicts to find a new solidarity.

—Anonymous"
tt2266851,The Cure Is U,The Cure Is U,0,2012.0,81,"Documentary,News",8.6,15.0,David Scharps,"The Cure is U is a ground breaking film that will forever change the way you look at your health, it explores the relationship of our emotions to our health and clearly demonstrates how our thoughts not only contribute to disease process but may be the most powerful factors in determining whether we experience disease in our lifetime. Many believed genetics to be the most significant factor in determining whether we obtain a disease .. Bruce Lipton, PhD, one of the first to clone stem cells over 44 years ago, states this is completely false. Genetics only contribute 5-10 percent of our health issues The Cure is U focuses on a new health paradigm that is shattering the way we look at our health.

—Anonymous"
tt5008042,First You Dream: The Music of Kander & Ebb,First You Dream: The Music of Kander & Ebb,0,2015.0,60,Musical,9.0,30.0,Matt Hoffman,"An all-star cast performs the music of John Kander and Fred Ebb; songs include New York, New York and Cabaret."
