tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt1329428,Quirino Cristiani,Quirino Cristiani,0,2007.0,88,Documentary,7.6,14.0,Gabriele Zucchelli,"Who made the first animated feature film? Today forgotten, Quirino Cristiani discovered the craft of animation on his own, far from the experimental artists of Europe or the commercial imperatives and glamour of Hollywood. 'El Apóstol', the first ever animated movie, opened in a cinema in Buenos Aires in 1917. In 1931, Cristiani's genius and industry resulted in another breakthrough when he produced 'Peludópolis', the first animated feature film with sound. This documentary shows what's left of his work, a lost interview and 2 shorts that have been re-discovered during the making of this film.

—Anonymous"
tt4420704,Kedi,Kedi,0,2016.0,79,Documentary,7.6,14665.0,Ceyda Torun,"A profile of an ancient city and its unique people, seen through the eyes of the most mysterious and beloved animal humans have ever known, the Cat."
tt19393916,Spring Awakening: Those You've Known,Spring Awakening: Those You've Known,0,2022.0,83,"Documentary,Musical",8.0,552.0,Michael John Warren,"Fifteen years after the Tony-winning Broadway run of Spring Awakening, the original cast and creative team reunite for a spectacular, one night only concert."
tt0104257,A Few Good Men,A Few Good Men,0,1992.0,138,"Drama,Thriller",7.7,263826.0,Rob Reiner,"Late one evening, at the U.S. Naval Base in Guantanamo Bay, Cuba, two Marines, Private First Class Louden Downey (James Marshall) and Lance Corporal Harold Dawson (Wolfgang Bodison) are arrested for assaulting and killing a fellow Marine of their unit, PFC William Santiago (Michael DeLorenzo).At first it is assumed that they attacked Santiago because he reported Dawson to the Naval Investigative Service (NIS) for illegally firing his gun at a guard on the Cuban side of the island. However, Naval investigator and lawyer Lieutenant Commander Joanne Galloway (Demi Moore) suspects that Dawson and Downey, who were otherwise exemplary marines, were carrying out a Code Red, an unofficial act of discipline in which soldiers are submitted to methods akin to bullying in order to get them to improve their performance, toe the line or follow procedure. Santiago compared unfavorably to his fellow Marines, being clumsy and lagging behind on exercises and was socially ostracized. He denounced Dawson in an attempt to be transferred away from Guantanamo.Dawson and Downey are taken to a military prison in Washington D.C. to await trial. Galloway requests to defend them but the case is given to Lieutenant Junior Grade Daniel Kaffee (Tom Cruise), a U.S. Navy Judge Advocate General's Corps lawyer who is inexperienced in courtroom litigation, but has a reputation for arranging plea bargains, which gives him time to devote himself to his passion for softball. It is indicated that he has a psychological fear about having to match up to his late father, Lionel Kaffee, a leading attorney, who is regarded as one of the great trial lawyers of recent times. Galloway manages to get herself appointed as Downey's lawyer, thus playing a part in the proceedings. The third member of the defense team is Kaffee's friend Lt. Sam Weinberg (Kevin Pollak), who is a top legal researcher.Kaffee meets with the defendants and finds that they are of the strictest type of Marines - those that serve in a forward area (on the line between their country and an enemy country) and are required to take their duties very seriously. Dawson is tough and authoritative and believes in honor and duty. Downey, a simple-minded young man and an archetypal village idiot, is guided solely by his devotion to being a Marine and his dedication to his superior, namely Dawson.Kaffee, Weinberg and Galloway fly to Guantanamo Bay to examine the crime scene and to meet with the base commander, Col. Nathan R. Jessup (Jack Nicholson), his executive officer, Lt. Col. Matthew Markinson (J.T. Walsh) and Santiago's commanding officer, Lt. Jonathan Kendrick (Kiefer Sutherland). Pressed by Galloway, Jessup denies that Code Reds, which are against military guidelines, are practiced but makes little secret of the fact that he sees them as a good way of enforcing discipline, especially on the front line. Jessup also tells them that he arranged for Santiago to leave the base for his own safety once his denunciation of Dawson became known but that he died before he could leave. At one point, Kaffee casually (and with regard for military decorum) asks Jessup for a copy of Santiago's transfer order. Jessup says he'll comply but also hostilely demands that Kaffee ask with the proper acknowledgment of Jessup's rank as a colonel. Kaffee is cowed into complying and Jessup happily agrees.When the defense team returns to Washington D.C., they learn that Markinson has gone AWOL and is unlikely to be found since he is a veteran intelligence operative who can cover his tracks.Hours before Santiago's death, Kendrick assembled the platoon and told them that they were not to touch him. However Dawson and Downey now tell Kaffee and Galloway that Kendrick subsequently met with them again and ordered a Code Red on Santiago. They never intended to kill him, just to shave his head in order to teach him a lesson, but he died as a result of a rag being shoved into his mouth as a gag.The prosecution is led by Marine Captain Jack Ross (Kevin Bacon) who is a friend of Kaffee's. Ross makes no secret of the fact that he has been given a lot of leeway by his superiors to close the case since Colonel Jessup is expected to take up an important post with the National Security Council (NSC) and this could be put in jeopardy due to the Santiago affair. In fact, Kaffee may have been appointed specifically because of his reputation for plea-bargains and the hope that the case would never make it to court. Ross offers a deal which will see Dawson and Downey serving just six months in prison. When Kaffee puts this to the defendants, however, Dawson regards such a move as cowardly and dishonorable and rejects it, knowing that he and Downey will be dishonorably discharged from the corps. He believes that he was doing his job and obeying orders and wants to make this point in court even if he and Downey end up serving a life sentence. Seeing Kaffee as nothing more than a coward for making the deal and trying to avoid fighting the case, Dawson refuses to salute him when he leaves the room.Failing to understand Dawson's stubbornness, Kaffee at first decides to resign from the case, but after thinking things through he agrees to go ahead. At the grand jury hearing, he enters a plea of not guilty for his defendants. He, Galloway and Weinberg work long hours preparing their defense, which involves weeks of intensive research, discussions, planning and rehearsals. However, on the eve of the trial, Kaffee concludes that We're gonna get creamed!The court-martial begins. During the cross-examination of other Marines from Guantanamo, it is established that Code Reds are standard at the base as a means of getting sloppy recruits to follow procedure, such as taking proper care of accommodation and equipment or completing exercises successfully. Santiago was clearly not up to the standards and yet was not subjected to a Code Red until the evening of his death. Cpl. Jeffrey Barnes (Noah Wyle), who has also been a victim of a Code Red and whom admits he desired to perform one with his comrades on Santiago, claims that Dawson would not have allowed it.In his post-mortem report, the base physician, Dr. Stone (Christopher Guest), stated that Santiago died as a result of poisons on the rag used to gag him. These caused a condition called lactic acidosis which led to his death. However, Kaffee gets Stone to admit that lactic acidosis could also be caused by other symptoms such as heat exhaustion caused by strenuous exercise. Kaffee then produces a report by Stone after a routine examination of Santiago. It indicates that Santiago had respiratory stress and was supposed to be exempted from such exercises for a while. The fact that he was not exempted means that he could have died of heat exhaustion even if the rag was perfectly clean but that Stone had to cover-up his negligence. Kaffee, however, is still unable to get the doctor to admit that he falsified his report of Santiago's death to cover for Jessup and Kendrick. Galloway makes a strong objection that also fails with the judge and she is reprimanded by Weinberg.Kaffee's effectiveness as a litigator strengthens as the trial progresses and he proves to be a tough and clever cross-examiner, impressing even Galloway by the way he handles the proceedings. However, he is under little illusion that his clients are unlikely to be let off. They have never denied assaulting Santiago so the best Kaffee can do is persuade the jury that they did not intend to kill him and that they were acting under orders from Lt. Kendrick.While cross-examining Kendrick, Kaffee confronts him over the fact that he denied Dawson a promotion after the latter helped out a fellow Marine who had been denied food for several days for stealing liquor from the officers' mess. Under oath, Kendrick denies ever ordering Dawson and Downey to inflict a Code Red on Santiago -- he stands by his commanding officer and his duty as a marine despite being rattled by Kaffee's line of questioning. Kaffee also receives reprimands from both the judge and Captain Ross for trying to smear Kendrick's exemplary record as an officer.Lieutenant-Colonel Markinson, Jessup's executive officer, who has gone AWOL since the incident, resurfaces in Kaffee's car half-way through the trial. When Kaffee was in Cuba, Jessup told him that Santiago was due to be transferred off the base for his own safety but Markinson now reveals that that was a lie and that transfer orders were created as part of a cover-up after Santiago's death. Jessup wanted Santiago to stay on the base in order to be trained. He also remarks that though he cannot do anything about Kaffee's appointment to the case, he can at least help him win the case for his clients.A flashback scene shows a meeting between Jessup, Markinson and Kendrick, set on the morning prior to Santiago's death. Jessup was annoyed at the fact that Santiago went above the chain of command when reporting Dawson to the NIS for shooting at the Cuban guard and was not up to doing the tough exercises required at the base. Markinson advocated that Santiago be transferred immediately for safety reasons - the other marines would take revenge for his snitching on Dawson - but Jessup vehemently refused on the grounds that this would set a bad precedent which could weaken their defenses and cost lives. He also makes a grand show of suggesting that transferring Santiago would mean that every other marine on the base would also have to be transferred. He decides that officers have a responsibility to ensure that all personnel are trained appropriately and that Santiago should stay for training. Jessup orders Kendrick to ensure that Santiago show significant improvement on the next evaluation report or he would be held personally responsible. When Markinson objects, Jessup berates and demeans him for questioning his decisions in front of Kendrick, a junior officer, and even implies that Markinson did it out of jealousy for the fact that, although they graduated in the same year and had similar careers, Jessup still outranks him.Back in the present, Markinson also states that Santiago could have left the base in a plane on the evening of his death, rather than the following day as Jessup had claimed. Kaffee is unable to find evidence of the earlier flight in the log book from the Guantanamo airfield. Markinson believes that Jessup has been covering his tracks.Back in court, evidence comes up which questions whether Kendrick ordered Dawson and Downey to carry out the Code Red, something the defense has always taken for granted. It now emerges that Downey was on guard duty and was late reporting back and not in the barracks at the time when Kendrick supposedly gave the order to Dawson. Thus it is the word of Dawson, who had a personal grievance towards Santiago, against that of Kendrick, a highly-decorated, God-fearing officer.Kaffee wants Markinson to testify but rather than publicly dishonor himself and the Marine Corps, Markinson sends a letter to Santiago's parents, blaming his own weakness for the loss of their son, dresses in full dress uniform and commits suicide with his own sidearm.Without Markinson's crucial testimony, Kaffee believes that the case is lost and gets drunk. Galloway tries to convince him to summon Jessup to court and confront him. She believes that Jessup ordered the Code Red and that they have to get him to admit it. There is no evidence for this whatsoever and falsely accusing a superior officer of such a felony could result in Kaffee himself facing a court-martial which will ruin his career. Kaffee loudly and harshly admonishes Galloway for suggesting such a wild plan and she storms out of his apartment. After she leaves, Kaffee reflects on his late father with Weinberg. Weinberg admits that, with the evidence they have, Kaffee's father would never try to blame Jessup, but also says he would rather have the younger Kaffee as lawyer for Dawson and Downey any day, considering the fearless manner with which he questioned Kendrick. Weinberg pushes his friend to consider if it is he or Lionel Kaffee who is handling the case and Daniel Kaffee finally decides to put Jessup on the stand. He finds Galloway walking away in the rain and convinces her to rejoin them when he tells her about calling Jessup in for testimony.At another meeting at Kaffee's house, he tells his partners that they have to rebuild the case against Jessup himself. When Kaffee goes into his closet to find his lucky baseball bat, he's suddenly inspired by his uniforms hanging neatly on the rack. He leaves without a word and begins a new line of research involving phone records. He calls Sam with a new task; Sam has to go to Andrews Air Force base.Jessup is summoned to court. Just as Kaffee is about to start his cross-examination, Weinberg arrives with two Airmen from the Andrews Air Force Base which Jessup does not fail to notice. Kaffee initially gets Jessup to confirm that he had arranged for Santiago to be transferred off the base for his own safety and that the earliest flight was in the morning following his death.Kaffee then questions him over his travel habits. Jessup admits packing sets of clothes, including civilian and military, and various other items. He also admits phoning several friends and relatives in order to meet them while in Washington.Kaffee then points out that Santiago did none of these things. At the time of his death his clothes were unpacked and still hanging in his closet and, after spending months in desperate and vain attempts to get a transfer, he did not contact anyone or make arrangements to be picked up at the airport.Kaffee is hoping to show that the transfer order was phony. However Jessup successfully outsmarts him by saying that he cannot speculate on Santiago's habits and he especially belittles Kaffee for pinning his clients' defense on a phone bill. Kaffee is struck dumb by this setback and Jessup is about to leave with a triumphant smug when the young man demands that he sit back down in the witness chair. Jessup also draws a reprimand from the judge when he slyly criticizes the judge's courtroom procedure.Kaffee now asks if Jessup ordered Kendrick to tell the men not to touch Santiago. Jessup confirms the order and reconfirms that Santiago was to be transferred in case the men attacked him. Kaffee asks if Kendrick or the men may have questioned the order and decided to take matters into their own hands. Jessup angrily rejects this stating that as front-line troops his men have to obey orders at all times without question. At this moment, Kaffee points out that if Jessup's orders are always obeyed then there was no reason to transfer Santiago at all.Momentarily stunned, Jessup tries to come up with alternative explanations for Santiago's transfer which are torpedoed by Kaffee who demands to be told the truth, at which point Jessup explodes: You can't handle the truth!Because he defends his country in a forward area, Colonel Jessup does not see why Kaffee, who has never been on the front line, should even question his methods from under the blanket of the very freedom I provide. Kaffee should either thank him for protecting his country and his way of life or take up a gun and do it himself. Kaffee suddenly begins a tirade of questioning, demanding that Jessup admit he ordered the Code Red. In a fury, Jessup yells that he did.At the prompting of Kaffee and the Judge, prosecutor Ross places Jessup under arrest. Jessup is outraged and lashes out at Kaffee, accusing him of weakening the nation. Kaffee simply expresses satisfaction that Jessup will go to jail for the death of Santiago. He later admits to Ross that the Airmen were brought to court as a bluff to make Jessup believe that the defense had evidence of the earlier flight which he covered-up. Kendrick will also be arrested for ordering the Code Red, committing perjury and participating in the cover-up.Dawson and Downey are found not guilty of murder but are dishonorably discharged for conduct unbecoming a United States Marine. Downey is confused, pointing out that Jessup confirmed that they were obeying orders, but, after getting over the initial shock, Dawson points out that they failed to stand up for those too weak to stand up for themselves, like Santiago. As the two prepare to leave, Kaffee tells Dawson Harold, you don't need to have a patch on your arm to have honor. Dawson, who had previously refused to salute Kaffee, who he saw as a coward, now announces There's an officer on deck! and they exchange salutes."
tt5772704,Vulassic Park,Vulassic Park,0,2018.0,61,Comedy,7.8,12.0,Timothy Alan Richardson,"Entrepreneur John Hambone has brought the ancient extinct picklesaurs back to life on his tropical island. Vulassic Park is almost ready for an eager public to visit and for Hambone to make a fortune, but the park needs the approval of some experts first, including picklentologists Dr. Gallon Grunt and Dr. Bellie Tattler. Things go horribly awry on the park's tour however and soon the island is in chaos with with picklesaurs escaping their pens: the Velocigherkins, Dillophosaurus, and the might Tyrannosaurus Dill. Will the heroes escape the terror of the island (and a lawsuit from Steven Spielberg)? Find out when you journey back to a time when pickles ruled the earth!"
tt5127000,Henry,Henry,0,2015.0,53,"Drama,Music",7.4,39.0,Philipp Fussenegger,"Musically-talented, but socially-challenged Henry, age 14, arrives at a private boarding school for music students at the beginning of the new school year and discovers there his fascination with playing the organ. From this fascination arises a general love for the instrument; playing it offers him a refuge from the bullying his fellow students serve him. His teacher, Ms. Schmidt, recognizes his talent. Her growing interest in Henry, however, further worsens his position with his roommates Erik, Mik, and Sebi. Erik feels that his status as the school's prodigy is threatened; his talent as an organist has saved him from relegation for years. Erik rules the school and goes with Melanie, who has had Henry under her spell since he first arrived at the school. Erik and his minions Sebi and Mik do all they can to make Henry's life a living hell."
tt0106511,Canary Season,Sezonat na kanarchetata,0,1993.0,128,Drama,7.2,169.0,Evgeni Mihailov,"Mother (Lily), son (Malín) and stepfather, and a poor relation between the latter two. Lily always refused to tell who was Malín's real father. But Malín gradually uncovered the secret. Lily and Ivan were very much in love but never had any opportunity to sleep together. After Ivan was drafted Lily disappeared. She was raped by the son of a communist official and became pregnant. The People's Tribunal decided that the rapist and the raped should marry. To avoid the shame of being an unmarried mother Lily resigned to her fate. But the husband did not even attend the wedding ceremony and feast. After this insult Lily refused to sleep with him. Then he sent her in a concentration camp. She witnessed a prisoner being tortured to death. Later she was confined to a mental hospital. But she made it clear to a young doctor that she would do anything for him if he helped her out. He accepted the deal. But Lily's freedom might not have lasted long if she had posed as the respectable married woman she was. Though the price of concealing it was also heavy. If she took a real job her identity would be disclosed. She could only take poorly paid homework. She had to be glad that any man would accept her. And she could never tell the truth to her son.

—Max Scharnberg, Stockholm, Sweden"
tt0353214,Baby's Breath,Baby's Breath,0,2003.0,103,"Crime,Horror,Mystery",7.2,86.0,Matthew Krause,A chilling supernatural thriller about the nomadic spirit of a semi-conscious child -- the only one who can identify a brutal killer.
tt1776994,The Desire: A Journey of a Woman,The Desire: A Journey of a Woman,0,2011.0,96,"Drama,Musical,Romance",7.0,20.0,,"Gautami is an Indian Odissi Dancer whose passion in life is dance. Jai Leang is a rising Chinese painter whose paintings are highly influenced by Chinese culture. Jai is drawn to Gautami because of her grace and charm. She pays no attention to him; she doesn't believe in marriage after her father dumped her mother for another woman. Gautami travel worldwide for her shows; it's a deliberate move on her part, and she and Jai lose contact. Gary organises an exhibition of Jai's paintings in India where his search for Gautami begins. He locates her in a monastery. He pleads to make a portrait of her. That night turns out to be fateful.

—Anonymous"
tt7390046,Mosaic,Mosaic,0,2017.0,98,"Drama,Sci-Fi",7.3,10.0,"Josephine Decker, Noah Hutton, Rachel Mayeri, Barry J. Gibb, Sally Warring, Jeannette Louie, Miryam Charles, Demelza Kooij, Alexis Gambis, Ian Harnarine",A dissection of hybrid identity in ten chapters through the life of a chimeric evolving creature 'Mosaic' and confessions by the most influentials scientists of our time.
tt2124784,Epic History of Everyday Things,Epic History of Everyday Things,0,2011.0,88,History,8.4,61.0,"Gregg Lieberman, Morgan Barnard","Everything around us has a story to tell. Shoes, cans, string, mirrors; everything we see and touch has an epic tale of how it came to be invented or discovered, and the dramatic moments throughout history at which it played an important role. But few of us know these stories. We go through our days blissfully ignorant of the deadly and dangerous road brave men traveled in order to bring coffee to the world, or the pivotal part beer played in the civilizing of mankind. These stories and many more are brought vividly to life in this two-hour special, which follows one man on a journey through the last day of his life, examining and recounting the epic tales of the everyday items he encounters before his ignorance of their stories leads him to his ultimate doom.

—Anonymous"
tt1161421,Harvey Putter and the Ridiculous Premise,Harvey Putter and the Ridiculous Premise,0,2010.0,100,Comedy,7.5,96.0,Timothy Alan Richardson,Celebrity teen wizard Harvey Putter and his friends learn that they are merely characters in a best-selling book and must magically escape their world before the final chapter.
tt4133102,El Chivo,El Chivo,0,2016.0,80,"Adventure,Biography,Documentary",7.4,15.0,Rod Murphy,"'El Chivo' (the Mountain Goat) is what the indigenous Tarahumara Indians of Mexico's Copper Canyons call Runner Will Harlan ever since he won the Copper Canyon Ultra Marathon in 2009, a race made infamous in the bestseller 'Born to Run.' Since Harlan's first visit with the Tarahumara, who are renown for long distance running and their sustainable life-style, he's dramatically changed the way his family lives by moving to an off-the-grid farm in North Carolina, where they grow their food and run a non-profit for the Tarahumara. El Chivo chronicles what motivates Harlan to live life this deliberately by showing the physical and mental demands while also detailing the toll it takes on the family of an altruistic, elite Ultra Marathoner."
tt1160028,What Did You Do in the Great War Daddy?,What Did You Do in the Great War Daddy?,0,2007.0,59,"Documentary,War",9.2,7.0,Steve Humphries,The First World War was the cause of the biggest loss of fathers in modern British history. This documentary features recollections from the children who had to face the loss of the fathers they barely knew.
tt7383124,The Punch,The Punch,0,2020.0,\N,"Action,Drama",7.9,9.0,Mohamed Amine Mouna,"Two choices, hustle in the streets or step in the ring and become a champion. The greatest battle is fought within."
tt1740730,Focus: A Documentary,Focus: A Documentary,0,2010.0,71,"Biography,Documentary,Sport",7.9,46.0,Steve Hwang,"FOCUS is a documentary about Mike Ross, an average 26-year-old African-American, unemployed college graduate, who happens to be one of the world's best video game players. The documentary is a portrait of his summer as he travels around the country competing in events to prepare for the biggest tournament of his life, while revealing the origins, hardships and misconceptions of his lifestyle.

—Anonymous"
tt0963159,Bhavishya: The Future,Bhavishya: The Future,0,2006.0,107,Drama,7.2,7.0,Nikhil Kaushik,"A short fellowship in a UK hospital for a young Indian Doctor has implications for so many, those she meets in the UK, and many who await her return to India."
tt0892426,River Bottom,River Bottom,0,1993.0,92,Drama,8.6,10.0,Robert Diaz Leroy,"A homeless ex-jazz musician lives with other desperate people in the riverbeds of Southern California. After a terrible accident, his only hope lies with two orphaned children and a self-absorbed, stranded motorist."
tt6094978,Weaving,Weaving,0,2017.0,93,"Documentary,Drama,Family",7.0,9.0,Wang Yang,"In 2016, the last textile weaving factory from the communist era in North-West China was demolished. 'Weaving' follows two textile worker families during the five year demolition process as they struggle to adapt to outside change while trying to keep their families intact. Where old and new social values collide, their story allows us to take a closer look inside China's changing family dynamic in an increasingly materialistic and complex society."
tt6974314,Charles Lindbergh in Color,Charles Lindbergh in Color,0,2008.0,54,Documentary,7.3,7.0,,"In May of 1927, a young aviator made the first non-stop, solo transatlantic flight from New York to Paris aboard his Spirit of St. Louis. Overnight, Charles A. Lindbergh became the world's best-known aviator and an American hero for generations to come."
tt6163990,Ananda: Rise of Notra,Ananda: Rise of Notra,0,2019.0,135,Sci-Fi,7.8,13.0,Nyo Min Lwin,The new challenges awaits in the new world for the people of the previous. The place entitled 'Ananda'
tt2652304,"Rocks, Paper, Scissors","Rocks, Paper, Scissors",0,2014.0,\N,"Action,Thriller",8.6,7.0,Gregory Nalbandian,Four people seeking a way out of the paths intersect one night
tt1789810,José and Pilar,José e Pilar,0,2010.0,117,"Biography,Documentary",8.3,2405.0,Miguel Gonçalves Mendes,"A documentary on Nobel Prize Winner José Saramago and his feelings over his wife, his country and life, as a whole."
tt2182001,Legend No. 17,Legenda No. 17,0,2013.0,134,"Biography,Drama,Sport",7.4,5709.0,Nikolay Lebedev,"Biopic of Russian ice hockey legend Valeri Kharlamov from early childhood, rising to the pinnacle of the sport and his untimely death."
tt12194516,Whale Island,Nan Ren He Ta De Hai,0,2020.0,108,Documentary,7.4,41.0,Chia-Chun Huang,"Taiwan is an island country. Although it is surrounded by the sea, its people fear the sea since the politics, the history and the religious beliefs held on this island make people turn their backs to the sea. Oceanic literature author Liao Hung-chi and underwater photographer Ray Chin lead the audience out to the sea and into the water. They prompt us to understand the sea and to think about the possibility that the ocean might become our lives and the future of our country."
tt1046922,Filth: The Mary Whitehouse Story,Filth: The Mary Whitehouse Story,0,2008.0,90,"Biography,Comedy,Drama",7.1,324.0,Andy De Emmony,"Documents the rise of Mary Whitehouse during the 1960s, and the relationship between her and Sir Hugh Carleton Greene, the Director General of the BBC."
tt4306300,Mr. And Mrs. Ramchari,Mr. And Mrs. Ramchari,0,2014.0,156,"Action,Drama,Romance",7.3,2327.0,Santhosh Ananddram,A man whose life seems straight out of a classic Kannada movie faces highs and lows in life and love.
tt3106046,Being There,Being There,0,2011.0,56,"Adventure,Documentary,Sport",8.5,62.0,Filip Christensen,"With some of the best skiers within all aspects of modern freeskiing, and a passionate film crew equipped with the best of HD cameras, this movie will both thrill and amaze you. Along side amazing action shots and mind blowing scenery, this movie will give you a behind the scenes look at the production itself. You should have been there when wonder kid Jesper Tjäder shocked the whole film crew with his urban skiing or when Tom Wallisch was head of production at Strandafjellet. You should have been there when Aleksander Aurdal proved how much of a man he is or when Aksel Lund Svindal had unforgettable days in Lofoten. Missed it? Well, don't worry. This movie will take you there.

—Producer Website"
tt0384162,Hell on Wheels,Hell on Wheels,0,2007.0,89,"Documentary,Sport",7.4,98.0,Bob Ray,Hell On Wheels tells the story of a group of Texas women who band together to resurrect roller derby for the 21st century.
tt0303392,Missing Young Woman,Señorita extraviada,0,2001.0,74,Documentary,7.1,156.0,,This gripping documentary investigates the disappearance of young women from assembly plants that line the Mexican-American border
tt0163563,Bullet Ballet,Bullet Ballet,0,1998.0,87,"Crime,Drama,Sci-Fi",7.0,2733.0,Shin'ya Tsukamoto,"A man sees his life changed forever when his fiancee shoots herself. Baffled, he wants by all means to obtain such a weapon of destruction and he finds himself caught in the middle of a violent group of young vicious punks. They first beat him severely and then he seeks revenge with his fist, then with a gun. Everything from then on is a complete downward spiral.

—Anonymous"
tt12064258,Spaghetti Junction,Spaghetti Junction,0,2021.0,105,Fantasy,7.5,9.0,Kirby McClure,"An atmospheric tale blurring fantasy and reality to tell the story of August, a recently disabled teenager in America's deep south. One night August sees a flash in the sky and begins having strange dreams that beckon her to a cave in the woods. Here she encounters a mysterious injured boy called The Traveler, who needs her help."
tt0456004,ShowBusiness: The Road to Broadway,ShowBusiness: The Road to Broadway,0,2007.0,102,Documentary,7.8,387.0,Dori Berinstein,"Going behind the curtain to capture the most controversial, passionate, risky and high-profile Broadway season in decades."
tt5473696,Muzaffarnagar Baaqi Hai,Muzaffarnagar Baaqi Hai,0,2015.0,136,Documentary,7.0,116.0,Nakul Singh Sawhney,A hard look at the causes and aftermath of the September 2013 Muzaffarnagar riots through the eyes of local people of Muzaffarnagar in the Hindi heartland of Uttar Pradesh.
tt17660502,Master of Light,Master of Light,0,2022.0,83,"Documentary,Family",8.0,27.0,Rosa Ruth Boesten,"George Anthony Morton, a classical painter who spent ten years in federal prison travels to his hometown to paint his family members. Going back forces George to face his past in his quest to rewrite the script of his life."
tt5843990,The Woman Who Left,Ang babaeng humayo,0,2016.0,226,Drama,7.2,1499.0,Lav Diaz,"After 30 years of wrongful imprisonment, a woman plans to take revenge on her former lover."
tt0476994,'Fawlty Towers' @ 30,'Fawlty Towers' @ 30,0,2005.0,\N,Comedy,8.1,37.0,Veerinder Mann,"Fawlty Towers @ 30 is a series of short programmes designed to support the 30th anniversary of Fawlty Towers as a celebration weekend on UKTV Gold. The 'shorts' consist of specially-filmed interviews with actors, crew and fans intercut with clips from the original Fawlty Towers programmes and pay homage to the style and content of the original series'.

—Anonymous"
tt13374836,Los Hermanos/the Brothers,Los Hermanos/The Brothers,0,2020.0,84,Documentary,7.6,22.0,"Marcia Jarmel, Ken Schneider","Virtuoso brothers Ilmar and Aldo live on opposite sides of a chasm a half-century wide. LOS HERMANOS/THE BROTHERS tracks their parallel lives in New York and Havana, viewing estranged nations through the lens of music and family."
tt0119113,The Banned Woman,La femme défendue,0,1997.0,100,"Drama,Romance",7.2,695.0,Philippe Harel,"39-year-old François meets 22-year-old Muriel, who is a virgin. She agrees that on a certain day they will meet at a hotel and he will see her naked, and promises not to sleep with her at that occasion."
tt0311594,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001.0,184,"Comedy,Romance",8.8,4890.0,Vijay K. Bhaskar,"Venkateswarlu, aka Venky, comes Hyderabad to his father's friend's house where he meets an engaged girl . Things turn upside down when she expresses her love for him ."
tt0180748,In China They Eat Dogs,I Kina spiser de hunde,0,1999.0,91,"Action,Comedy,Crime",7.3,21949.0,Lasse Spang Olsen,"Two brothers, one cold and ruthless, the other sensitive and reluctant, and their brutal misadventures."
tt8668610,Teacher's Lounge,Teacher's Lounge,0,2019.0,\N,"Horror,Mystery,Thriller",8.3,7.0,Josh Mruz,New teachers must partake in a sadistic ritual on the first day of school. It provides one possible answer to the lifelong question: What really goes on behind those closed lounge doors?
tt0480999,Tu ne verras pas Verapaz,Tu ne verras pas Verapaz,0,2002.0,56,Documentary,7.4,8.0,"Didier Volckaert, An van Dienderen",The incredible but true story of Belgian immigrants in Guatemala in the 19th century. Poor people and social outcasts were deceived into leaving Belgium for the promised land in Guatemala.
tt6771678,Karsandas Pay and Use,Karsandas Pay and Use,0,2017.0,136,Romance,7.4,474.0,Krishnadev Yagnik,"Two brothers, Sundar and Tilok, run a pay-per-use restroom when Tilok meets Jaya."
tt0406711,Well Tempered Corpses,Dobro ustimani mrtvaci,0,2005.0,92,"Comedy,Drama",7.0,506.0,Benjamin Filipovic,A couple of morticians entertain themselves by betting on how many cold customers will come in that day. But one of the corpses refuses to cooperate...
tt4807432,Lebensfreunde,Lebensfreunde,0,2015.0,47,Drama,7.6,6.0,Valeriia Didovyk,"By chance two old men meet after 40 years. Frieder, after the death of his wife, is buried in lethargy. Thomas, despite his age, is a fun-loving guy. He decides to help Frieder to get back the taste of life. But there is a secret in Thomas life..."
tt0780596,Remembered Earth: New Mexico's High Desert,Remembered Earth: New Mexico's High Desert,0,2005.0,27,Documentary,9.4,30.0,John Grabowska,"New Mexico's high desert is a captivating land of hallowed mountains, red rock canyons and vast, sere plateaus. In Remembered Earth, filmmaker John Grabowska and Indian author N. Scott Momaday present a vision of hope for humankind's relationship to the natural world by interpreting the myth, beauty and power of a scarred but sacred landscape of the American West. Can we come to see land itself as a community to which we belong?

—Anonymous"
tt4065300,Create,Create,0,2014.0,48,Documentary,8.0,7.0,Jonathan Godfrey,"A handful of content creators expressing their point of view on the website YouTube, and how its changed their lives."
